CourseID,Tittle,Biology,Chemistry,Computer Science,Nursing,Geology,Electronics,Biotechnology,Physics,Microbiology,Agriculture,Horticulture,Nutrition and Dietetics,Zoology,Mathematics,Home Science,Forensic Science,Botany,Mechanical
2064,course - 2032,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2065,course - 2033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2066,course - 2034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,course - 2035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2068,course - 2036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,course - 2037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,course - 2038,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2071,course - 2039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2072,course - 2040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,course - 2041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2074,course - 2042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2075,course - 2043,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,course - 2044,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2077,course - 2045,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2078,course - 2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2079,course - 2047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2080,course - 2048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2081,course - 2049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,course - 2050,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2083,course - 2051,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2084,course - 2052,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2085,course - 2053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2086,course - 2054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,course - 2055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2088,course - 2056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,course - 2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2090,course - 2058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2091,course - 2059,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2092,course - 2060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,course - 2061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2094,course - 2062,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2095,course - 2063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,course - 2064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2097,course - 2065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,course - 2066,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2099,course - 2067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,course - 2068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,course - 2069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2102,course - 2070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2104,course - 2071,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2105,course - 2072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2106,course - 2073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2107,course - 2074,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2108,course - 2075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2109,course - 2076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2110,course - 2077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2111,course - 2078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,course - 2079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,course - 2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2114,course - 2081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,course - 2082,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2116,course - 2083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2117,course - 2084,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2118,course - 2085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,course - 2086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2120,course - 2087,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,course - 2088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2122,course - 2089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2123,course - 2090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2124,course - 2091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2125,course - 2092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2126,course - 2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2127,course - 2094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,course - 2095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2129,course - 2096,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2130,course - 2097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2131,course - 2098,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,course - 2099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2133,course - 2100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2134,course - 2101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,course - 2102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,course - 2103,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2137,course - 2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2138,course - 2105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,course - 2106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,course - 2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2141,course - 2108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2142,course - 2109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,course - 2110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2144,course - 2111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2145,course - 2112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2146,course - 2113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2147,course - 2114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2148,course - 2115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2149,course - 2116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2150,course - 2117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2151,course - 2118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2152,course - 2119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,course - 2120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2154,course - 2121,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2155,course - 2122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2156,course - 2123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2157,course - 2124,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,course - 2125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2159,course - 2126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2160,course - 2127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,course - 2128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,course - 2129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,course - 2130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2164,course - 2131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2165,course - 2132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,course - 2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2168,course - 2134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2169,course - 2135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2170,course - 2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2171,course - 2137,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2172,course - 2138,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2173,course - 2139,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2174,course - 2140,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2175,course - 2141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2176,course - 2142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2177,course - 2143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2178,course - 2144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2180,course - 2145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2181,course - 2146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2182,course - 2147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2183,course - 2148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,course - 2149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2185,course - 2150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2186,course - 2151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2187,course - 2152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2188,course - 2153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,course - 2154,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2190,course - 2155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2191,course - 2156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2192,course - 2157,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2193,course - 2158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2194,course - 2159,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,course - 2160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2196,course - 2161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,course - 2162,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2198,course - 2163,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,course - 2164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,course - 2165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202,course - 2166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2203,course - 2167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,course - 2168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2205,course - 2169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,course - 2170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2207,course - 2171,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2208,course - 2172,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2209,course - 2173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,course - 2174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2211,course - 2175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2212,course - 2176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,course - 2177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,course - 2178,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2215,course - 2179,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2216,course - 2180,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2217,course - 2181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,course - 2182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2219,course - 2183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2220,course - 2184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2221,course - 2185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2222,course - 2186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,course - 2187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,course - 2188,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2225,course - 2189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2226,course - 2190,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,course - 2191,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2228,course - 2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2229,course - 2193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,course - 2194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,course - 2195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2232,course - 2196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2233,course - 2197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2234,course - 2198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2235,course - 2199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,course - 2200,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2237,course - 2201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2238,course - 2202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,course - 2203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2240,course - 2204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2241,course - 2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2242,course - 2206,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2243,course - 2207,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2244,course - 2208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,course - 2209,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2246,course - 2210,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2247,course - 2211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2248,course - 2212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2249,course - 2213,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2250,course - 2214,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2251,course - 2215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2252,course - 2216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2253,course - 2217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2254,course - 2218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,course - 2219,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2256,course - 2220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,course - 2221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,course - 2222,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2259,course - 2223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2260,course - 2224,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2261,course - 2225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,course - 2226,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,course - 2227,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2264,course - 2228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,course - 2229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,course - 2230,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,course - 2231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2268,course - 2232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2269,course - 2233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2270,course - 2234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2271,course - 2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2272,course - 2236,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2273,course - 2237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2274,course - 2238,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2275,course - 2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2276,course - 2240,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2277,course - 2241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2278,course - 2242,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2279,course - 2243,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2280,course - 2244,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2281,course - 2245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2282,course - 2246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,course - 2247,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2284,course - 2248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2285,course - 2249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,course - 2250,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2287,course - 2251,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2288,course - 2252,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2289,course - 2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2290,course - 2254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2291,course - 2255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,course - 2256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2293,course - 2257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2294,course - 2258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2295,course - 2259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2296,course - 2260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,course - 2261,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2298,course - 2262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,course - 2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2300,course - 2264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2301,course - 2265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2302,course - 2266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2303,course - 2267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2304,course - 2268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2305,course - 2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2306,course - 2270,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2307,course - 2271,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2308,course - 2272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2309,course - 2273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2310,course - 2274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2311,course - 2275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2312,course - 2276,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2313,course - 2277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2314,course - 2278,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2315,course - 2279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2316,course - 2280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,course - 2281,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2318,course - 2282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2319,course - 2283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2320,course - 2284,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,course - 2285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2322,course - 2286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,course - 2287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,course - 2288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,course - 2289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2326,course - 2290,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2327,course - 2291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2328,course - 2292,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2329,course - 2293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2330,course - 2294,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,course - 2295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,course - 2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2333,course - 2297,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2334,course - 2298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,course - 2299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,course - 2300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2337,course - 2301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2338,course - 2302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2339,course - 2303,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,course - 2304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,course - 2305,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2343,course - 2306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2344,course - 2307,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2345,course - 2308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2346,course - 2309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2347,course - 2310,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2348,course - 2311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2349,course - 2312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2350,course - 2313,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2351,course - 2314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2352,course - 2315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2353,course - 2316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2354,course - 2317,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2355,course - 2318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,course - 2319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2357,course - 2320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2358,course - 2321,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2360,course - 2322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2361,course - 2323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2362,course - 2324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,course - 2325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2364,course - 2326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2366,course - 2327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2367,course - 2328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2368,course - 2329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2369,course - 2330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2370,course - 2331,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,course - 2332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2372,course - 2333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2373,course - 2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2374,course - 2335,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2375,course - 2336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,course - 2337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2377,course - 2338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2378,course - 2339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
